Timestamp | Target | Class | Original File | Augmented File | Parameters
--------------------------------------------------------------------------------
2025-08-29 12:55:49 | summit_bank | phishing | T125_1.png | T125_1_aug1.png | blur kernel=7
2025-08-29 12:55:49 | summit_bank | phishing | T125_1.png | T125_1_aug2.png | brightness factor=0.68
2025-08-29 12:55:49 | summit_bank | phishing | T125_1.png | T125_1_aug3.png | blur kernel=11
2025-08-29 12:55:50 | summit_bank | phishing | T125_0.png | T125_0_aug4.png | blur kernel=3
2025-08-29 12:55:50 | summit_bank | phishing | T125_1.png | T125_1_aug5.png | brightness factor=0.80
2025-08-29 12:55:50 | summit_bank | phishing | T125_1.png | T125_1_aug6.png | brightness factor=1.43
2025-08-29 12:55:50 | summit_bank | phishing | T125_0.png | T125_0_aug7.png | brightness factor=1.08
2025-08-29 12:55:50 | summit_bank | phishing | T125_0.png | T125_0_aug8.png | blur kernel=5
2025-08-29 12:55:50 | summit_bank | phishing | T125_0.png | T125_0_aug9.png | shift translate=0.08
2025-08-29 12:55:50 | summit_bank | phishing | T125_1.png | T125_1_aug10.png | shift translate=0.06
2025-08-29 12:55:50 | summit_bank | phishing | T125_0.png | T125_0_aug11.png | blur kernel=7
2025-08-29 12:55:50 | summit_bank | phishing | T125_0.png | T125_0_aug12.png | shift translate=0.13
2025-08-29 12:55:51 | summit_bank | phishing | T125_0.png | T125_0_aug13.png | blur kernel=9
2025-08-29 12:55:51 | summit_bank | phishing | T125_1.png | T125_1_aug14.png | shift translate=0.13
2025-08-29 12:55:51 | summit_bank | phishing | T125_0.png | T125_0_aug15.png | brightness factor=1.42
2025-08-29 12:55:51 | summit_bank | phishing | T125_1.png | T125_1_aug16.png | brightness factor=1.50
2025-08-29 12:55:51 | summit_bank | phishing | T125_1.png | T125_1_aug17.png | brightness factor=1.63
2025-08-29 12:55:51 | summit_bank | phishing | T125_0.png | T125_0_aug18.png | shift translate=0.10
2025-08-29 12:55:51 | summit_bank | phishing | T125_0.png | T125_0_aug19.png | brightness factor=0.98
2025-08-29 12:55:51 | summit_bank | phishing | T125_1.png | T125_1_aug20.png | shift translate=0.12
2025-08-29 12:55:51 | summit_bank | phishing | T125_1.png | T125_1_aug21.png | brightness factor=1.19
2025-08-29 12:55:52 | summit_bank | phishing | T125_1.png | T125_1_aug22.png | brightness factor=1.10
2025-08-29 12:55:52 | summit_bank | phishing | T125_0.png | T125_0_aug23.png | brightness factor=1.39
2025-08-29 12:55:52 | walmart | phishing | T139_2.png | T139_2_aug1.png | brightness factor=1.57
2025-08-29 12:55:52 | walmart | phishing | T139_1.png | T139_1_aug2.png | noise std=0.021
2025-08-29 12:55:53 | walmart | phishing | T139_2.png | T139_2_aug3.png | shift translate=0.07
2025-08-29 12:55:53 | walmart | phishing | T139_1.png | T139_1_aug4.png | noise std=0.045
2025-08-29 12:55:54 | walmart | phishing | T139_0.png | T139_0_aug5.png | noise std=0.016
2025-08-29 12:55:54 | walmart | phishing | T139_2.png | T139_2_aug6.png | brightness factor=1.47
2025-08-29 12:55:54 | walmart | phishing | T139_0.png | T139_0_aug7.png | shift translate=0.12
2025-08-29 12:55:54 | walmart | phishing | T139_1.png | T139_1_aug8.png | noise std=0.024
2025-08-29 12:55:55 | walmart | phishing | T139_2.png | T139_2_aug9.png | noise std=0.014
2025-08-29 12:55:55 | walmart | phishing | T139_2.png | T139_2_aug10.png | blur kernel=5
2025-08-29 12:55:55 | walmart | phishing | T139_0.png | T139_0_aug11.png | brightness factor=1.53
2025-08-29 12:55:56 | walmart | phishing | T139_1.png | T139_1_aug12.png | blur kernel=9
2025-08-29 12:55:56 | walmart | phishing | T139_1.png | T139_1_aug13.png | noise std=0.031
2025-08-29 12:55:56 | walmart | phishing | T139_0.png | T139_0_aug14.png | blur kernel=3
2025-08-29 12:55:57 | walmart | phishing | T139_0.png | T139_0_aug15.png | shift translate=0.13
2025-08-29 12:55:57 | walmart | phishing | T139_1.png | T139_1_aug16.png | blur kernel=7
2025-08-29 12:55:57 | walmart | phishing | T139_1.png | T139_1_aug17.png | brightness factor=1.09
2025-08-29 12:55:57 | walmart | phishing | T139_0.png | T139_0_aug18.png | shift translate=0.15
2025-08-29 12:55:58 | walmart | phishing | T139_2.png | T139_2_aug19.png | blur kernel=7
2025-08-29 12:55:58 | walmart | phishing | T139_0.png | T139_0_aug20.png | brightness factor=0.70
2025-08-29 12:55:58 | walmart | phishing | T139_2.png | T139_2_aug21.png | blur kernel=11
2025-08-29 12:55:59 | walmart | phishing | T139_1.png | T139_1_aug22.png | noise std=0.011
2025-08-29 12:55:59 | postbank | phishing | T109_0.jpg | T109_0_aug1.jpg | shift translate=0.07
2025-08-29 12:55:59 | postbank | phishing | T109_0.jpg | T109_0_aug2.jpg | blur kernel=3
2025-08-29 12:55:59 | postbank | phishing | T109_0.jpg | T109_0_aug3.jpg | blur kernel=11
2025-08-29 12:55:59 | postbank | phishing | T109_0.jpg | T109_0_aug4.jpg | brightness factor=1.36
2025-08-29 12:55:59 | postbank | phishing | T109_0.jpg | T109_0_aug5.jpg | shift translate=0.10
2025-08-29 12:56:00 | postbank | phishing | T109_0.jpg | T109_0_aug6.jpg | brightness factor=1.71
2025-08-29 12:56:00 | postbank | phishing | T109_0.jpg | T109_0_aug7.jpg | shift translate=0.09
2025-08-29 12:56:00 | postbank | phishing | T109_0.jpg | T109_0_aug8.jpg | noise std=0.046
2025-08-29 12:56:00 | postbank | phishing | T109_0.jpg | T109_0_aug9.jpg | blur kernel=5
2025-08-29 12:56:00 | postbank | phishing | T109_0.jpg | T109_0_aug10.jpg | blur kernel=7
2025-08-29 12:56:00 | postbank | phishing | T109_0.jpg | T109_0_aug11.jpg | brightness factor=1.26
2025-08-29 12:56:00 | postbank | phishing | T109_0.jpg | T109_0_aug12.jpg | blur kernel=3
2025-08-29 12:56:00 | postbank | phishing | T109_0.jpg | T109_0_aug13.jpg | blur kernel=3
2025-08-29 12:56:00 | postbank | phishing | T109_0.jpg | T109_0_aug14.jpg | blur kernel=11
2025-08-29 12:56:01 | postbank | phishing | T109_0.jpg | T109_0_aug15.jpg | shift translate=0.12
2025-08-29 12:56:01 | postbank | phishing | T109_0.jpg | T109_0_aug16.jpg | brightness factor=1.44
2025-08-29 12:56:01 | postbank | phishing | T109_0.jpg | T109_0_aug17.jpg | brightness factor=1.52
2025-08-29 12:56:01 | postbank | phishing | T109_0.jpg | T109_0_aug18.jpg | brightness factor=0.62
2025-08-29 12:56:01 | postbank | phishing | T109_0.jpg | T109_0_aug19.jpg | shift translate=0.09
2025-08-29 12:56:01 | postbank | phishing | T109_0.jpg | T109_0_aug20.jpg | blur kernel=3
2025-08-29 12:56:01 | postbank | phishing | T109_0.jpg | T109_0_aug21.jpg | noise std=0.039
2025-08-29 12:56:01 | postbank | phishing | T109_0.jpg | T109_0_aug22.jpg | brightness factor=0.75
2025-08-29 12:56:01 | postbank | phishing | T109_0.jpg | T109_0_aug23.jpg | brightness factor=1.05
2025-08-29 12:56:01 | postbank | phishing | T109_0.jpg | T109_0_aug24.jpg | noise std=0.020
2025-08-29 12:56:02 | whatsapp | phishing | T141_0.png | T141_0_aug1.png | noise std=0.042
2025-08-29 12:56:02 | whatsapp | phishing | T141_0.png | T141_0_aug2.png | blur kernel=11
2025-08-29 12:56:02 | whatsapp | phishing | T141_0.png | T141_0_aug3.png | blur kernel=5
2025-08-29 12:56:03 | whatsapp | phishing | T141_0.png | T141_0_aug4.png | noise std=0.029
2025-08-29 12:56:03 | whatsapp | phishing | T141_0.png | T141_0_aug5.png | noise std=0.046
2025-08-29 12:56:04 | whatsapp | phishing | T141_0.png | T141_0_aug6.png | noise std=0.010
2025-08-29 12:56:04 | whatsapp | phishing | T141_1.png | T141_1_aug7.png | shift translate=0.14
2025-08-29 12:56:04 | whatsapp | phishing | T141_1.png | T141_1_aug8.png | shift translate=0.09
2025-08-29 12:56:04 | whatsapp | phishing | T141_1.png | T141_1_aug9.png | brightness factor=0.75
2025-08-29 12:56:04 | whatsapp | phishing | T141_0.png | T141_0_aug10.png | blur kernel=11
2025-08-29 12:56:04 | whatsapp | phishing | T141_0.png | T141_0_aug11.png | shift translate=0.06
2025-08-29 12:56:04 | whatsapp | phishing | T141_1.png | T141_1_aug12.png | brightness factor=0.57
2025-08-29 12:56:04 | whatsapp | phishing | T141_0.png | T141_0_aug13.png | brightness factor=0.59
2025-08-29 12:56:05 | whatsapp | phishing | T141_0.png | T141_0_aug14.png | brightness factor=1.02
2025-08-29 12:56:05 | whatsapp | phishing | T141_0.png | T141_0_aug15.png | blur kernel=11
2025-08-29 12:56:05 | whatsapp | phishing | T141_0.png | T141_0_aug16.png | noise std=0.036
2025-08-29 12:56:05 | whatsapp | phishing | T141_1.png | T141_1_aug17.png | shift translate=0.07
2025-08-29 12:56:05 | whatsapp | phishing | T141_1.png | T141_1_aug18.png | brightness factor=0.85
2025-08-29 12:56:05 | whatsapp | phishing | T141_0.png | T141_0_aug19.png | shift translate=0.10
2025-08-29 12:56:06 | whatsapp | phishing | T141_0.png | T141_0_aug20.png | blur kernel=9
2025-08-29 12:56:06 | whatsapp | phishing | T141_0.png | T141_0_aug21.png | blur kernel=11
2025-08-29 12:56:06 | whatsapp | phishing | T141_0.png | T141_0_aug22.png | shift translate=0.06
2025-08-29 12:56:06 | whatsapp | phishing | T141_1.png | T141_1_aug23.png | blur kernel=5
2025-08-29 12:56:06 | capital_one | phishing | T35_1.png | T35_1_aug1.png | shift translate=0.07
2025-08-29 12:56:07 | capital_one | phishing | T35_4.png | T35_4_aug2.png | shift translate=0.11
2025-08-29 12:56:07 | capital_one | phishing | T35_4.png | T35_4_aug3.png | blur kernel=11
2025-08-29 12:56:07 | capital_one | phishing | T35_1.png | T35_1_aug4.png | blur kernel=5
2025-08-29 12:56:07 | capital_one | phishing | T35_1.png | T35_1_aug5.png | blur kernel=3
2025-08-29 12:56:07 | capital_one | phishing | T35_4.png | T35_4_aug6.png | brightness factor=0.85
2025-08-29 12:56:07 | capital_one | phishing | T35_4.png | T35_4_aug7.png | brightness factor=1.43
2025-08-29 12:56:08 | capital_one | phishing | T35_2.png | T35_2_aug8.png | shift translate=0.10
2025-08-29 12:56:08 | capital_one | phishing | T35_1.png | T35_1_aug9.png | blur kernel=3
2025-08-29 12:56:08 | capital_one | phishing | T35_3.png | T35_3_aug10.png | shift translate=0.05
2025-08-29 12:56:08 | capital_one | phishing | T35_1.png | T35_1_aug11.png | brightness factor=1.33
2025-08-29 12:56:08 | capital_one | phishing | T35_1.png | T35_1_aug12.png | brightness factor=1.46
2025-08-29 12:56:09 | capital_one | phishing | T35_4.png | T35_4_aug13.png | noise std=0.032
2025-08-29 12:56:09 | capital_one | phishing | T35_0.png | T35_0_aug14.png | blur kernel=5
2025-08-29 12:56:09 | capital_one | phishing | T35_4.png | T35_4_aug15.png | blur kernel=7
2025-08-29 12:56:09 | capital_one | phishing | T35_4.png | T35_4_aug16.png | brightness factor=1.06
2025-08-29 12:56:09 | capital_one | phishing | T35_0.png | T35_0_aug17.png | shift translate=0.09
2025-08-29 12:56:10 | capital_one | phishing | T35_0.png | T35_0_aug18.png | shift translate=0.07
2025-08-29 12:56:10 | capital_one | phishing | T35_2.png | T35_2_aug19.png | blur kernel=7
2025-08-29 12:56:10 | capital_one | phishing | T35_4.png | T35_4_aug20.png | noise std=0.049
2025-08-29 12:56:11 | ziggo | phishing | T146_1.png | T146_1_aug1.png | brightness factor=1.62
2025-08-29 12:56:11 | ziggo | phishing | T146_1.png | T146_1_aug2.png | noise std=0.011
2025-08-29 12:56:11 | ziggo | phishing | T146_0.png | T146_0_aug3.png | noise std=0.042
2025-08-29 12:56:11 | ziggo | phishing | T146_1.png | T146_1_aug4.png | shift translate=0.07
2025-08-29 12:56:12 | ziggo | phishing | T146_1.png | T146_1_aug5.png | noise std=0.045
2025-08-29 12:56:12 | ziggo | phishing | T146_0.png | T146_0_aug6.png | brightness factor=0.76
2025-08-29 12:56:12 | ziggo | phishing | T146_0.png | T146_0_aug7.png | shift translate=0.08
2025-08-29 12:56:12 | ziggo | phishing | T146_1.png | T146_1_aug8.png | brightness factor=0.53
2025-08-29 12:56:12 | ziggo | phishing | T146_1.png | T146_1_aug9.png | noise std=0.023
2025-08-29 12:56:13 | ziggo | phishing | T146_1.png | T146_1_aug10.png | shift translate=0.09
2025-08-29 12:56:13 | ziggo | phishing | T146_0.png | T146_0_aug11.png | shift translate=0.14
2025-08-29 12:56:13 | ziggo | phishing | T146_1.png | T146_1_aug12.png | shift translate=0.07
2025-08-29 12:56:13 | ziggo | phishing | T146_0.png | T146_0_aug13.png | blur kernel=3
2025-08-29 12:56:13 | ziggo | phishing | T146_0.png | T146_0_aug14.png | shift translate=0.12
2025-08-29 12:56:13 | ziggo | phishing | T146_0.png | T146_0_aug15.png | noise std=0.034
2025-08-29 12:56:14 | ziggo | phishing | T146_1.png | T146_1_aug16.png | noise std=0.046
2025-08-29 12:56:14 | ziggo | phishing | T146_1.png | T146_1_aug17.png | shift translate=0.05
2025-08-29 12:56:14 | ziggo | phishing | T146_0.png | T146_0_aug18.png | blur kernel=11
2025-08-29 12:56:14 | ziggo | phishing | T146_1.png | T146_1_aug19.png | shift translate=0.09
2025-08-29 12:56:14 | ziggo | phishing | T146_0.png | T146_0_aug20.png | shift translate=0.12
2025-08-29 12:56:14 | ziggo | phishing | T146_1.png | T146_1_aug21.png | shift translate=0.10
2025-08-29 12:56:14 | ziggo | phishing | T146_0.png | T146_0_aug22.png | shift translate=0.09
2025-08-29 12:56:14 | ziggo | phishing | T146_0.png | T146_0_aug23.png | brightness factor=0.75
2025-08-29 12:56:14 | blizzard | phishing | T26_0.png | T26_0_aug1.png | brightness factor=1.30
2025-08-29 12:56:14 | blizzard | phishing | T26_0.png | T26_0_aug2.png | noise std=0.032
2025-08-29 12:56:14 | blizzard | phishing | T26_0.png | T26_0_aug3.png | shift translate=0.08
2025-08-29 12:56:15 | blizzard | phishing | T26_0.png | T26_0_aug4.png | shift translate=0.10
2025-08-29 12:56:15 | blizzard | phishing | T26_0.png | T26_0_aug5.png | brightness factor=1.16
2025-08-29 12:56:15 | blizzard | phishing | T26_0.png | T26_0_aug6.png | blur kernel=7
2025-08-29 12:56:15 | blizzard | phishing | T26_0.png | T26_0_aug7.png | blur kernel=5
2025-08-29 12:56:15 | blizzard | phishing | T26_0.png | T26_0_aug8.png | brightness factor=1.55
2025-08-29 12:56:15 | blizzard | phishing | T26_0.png | T26_0_aug9.png | blur kernel=3
2025-08-29 12:56:15 | blizzard | phishing | T26_0.png | T26_0_aug10.png | noise std=0.034
2025-08-29 12:56:15 | blizzard | phishing | T26_0.png | T26_0_aug11.png | noise std=0.027
2025-08-29 12:56:16 | blizzard | phishing | T26_0.png | T26_0_aug12.png | noise std=0.030
2025-08-29 12:56:16 | blizzard | phishing | T26_0.png | T26_0_aug13.png | brightness factor=1.35
2025-08-29 12:56:16 | blizzard | phishing | T26_0.png | T26_0_aug14.png | blur kernel=9
2025-08-29 12:56:16 | blizzard | phishing | T26_0.png | T26_0_aug15.png | brightness factor=1.55
2025-08-29 12:56:16 | blizzard | phishing | T26_0.png | T26_0_aug16.png | blur kernel=11
2025-08-29 12:56:16 | blizzard | phishing | T26_0.png | T26_0_aug17.png | blur kernel=9
2025-08-29 12:56:16 | blizzard | phishing | T26_0.png | T26_0_aug18.png | noise std=0.037
2025-08-29 12:56:16 | blizzard | phishing | T26_0.png | T26_0_aug19.png | noise std=0.035
2025-08-29 12:56:16 | blizzard | phishing | T26_0.png | T26_0_aug20.png | noise std=0.046
2025-08-29 12:56:17 | blizzard | phishing | T26_0.png | T26_0_aug21.png | noise std=0.020
2025-08-29 12:56:17 | blizzard | phishing | T26_0.png | T26_0_aug22.png | shift translate=0.13
2025-08-29 12:56:17 | blizzard | phishing | T26_0.png | T26_0_aug23.png | brightness factor=0.86
2025-08-29 12:56:17 | blizzard | phishing | T26_0.png | T26_0_aug24.png | shift translate=0.07
2025-08-29 12:56:17 | bmo | phishing | T27_2.png | T27_2_aug1.png | shift translate=0.14
2025-08-29 12:56:17 | bmo | phishing | T27_0.jpg | T27_0_aug2.jpg | brightness factor=0.70
2025-08-29 12:56:17 | bmo | phishing | T27_3.png | T27_3_aug3.png | brightness factor=1.42
2025-08-29 12:56:17 | bmo | phishing | T27_0.jpg | T27_0_aug4.jpg | noise std=0.026
2025-08-29 12:56:18 | bmo | phishing | T27_3.png | T27_3_aug5.png | noise std=0.012
2025-08-29 12:56:18 | bmo | phishing | T27_3.png | T27_3_aug6.png | noise std=0.046
2025-08-29 12:56:18 | bmo | phishing | T27_0.jpg | T27_0_aug7.jpg | noise std=0.029
2025-08-29 12:56:18 | bmo | phishing | T27_2.png | T27_2_aug8.png | shift translate=0.13
2025-08-29 12:56:18 | bmo | phishing | T27_3.png | T27_3_aug9.png | brightness factor=1.13
2025-08-29 12:56:19 | bmo | phishing | T27_2.png | T27_2_aug10.png | noise std=0.029
2025-08-29 12:56:19 | bmo | phishing | T27_3.png | T27_3_aug11.png | shift translate=0.12
2025-08-29 12:56:19 | bmo | phishing | T27_3.png | T27_3_aug12.png | brightness factor=1.59
2025-08-29 12:56:19 | bmo | phishing | T27_1.png | T27_1_aug13.png | blur kernel=9
2025-08-29 12:56:19 | bmo | phishing | T27_0.jpg | T27_0_aug14.jpg | blur kernel=9
2025-08-29 12:56:19 | bmo | phishing | T27_1.png | T27_1_aug15.png | noise std=0.017
2025-08-29 12:56:20 | bmo | phishing | T27_2.png | T27_2_aug16.png | noise std=0.023
2025-08-29 12:56:20 | bmo | phishing | T27_3.png | T27_3_aug17.png | shift translate=0.08
2025-08-29 12:56:20 | bmo | phishing | T27_3.png | T27_3_aug18.png | shift translate=0.13
2025-08-29 12:56:20 | bmo | phishing | T27_3.png | T27_3_aug19.png | shift translate=0.13
2025-08-29 12:56:20 | bmo | phishing | T27_3.png | T27_3_aug20.png | blur kernel=11
2025-08-29 12:56:20 | bmo | phishing | T27_0.jpg | T27_0_aug21.jpg | shift translate=0.07
2025-08-29 12:56:20 | eharmony | phishing | T55_0.png | T55_0_aug1.png | blur kernel=3
2025-08-29 12:56:21 | eharmony | phishing | T55_0.png | T55_0_aug2.png | brightness factor=1.59
2025-08-29 12:56:21 | eharmony | phishing | T55_0.png | T55_0_aug3.png | brightness factor=0.66
2025-08-29 12:56:21 | eharmony | phishing | T55_0.png | T55_0_aug4.png | brightness factor=1.10
2025-08-29 12:56:21 | eharmony | phishing | T55_0.png | T55_0_aug5.png | shift translate=0.07
2025-08-29 12:56:21 | eharmony | phishing | T55_0.png | T55_0_aug6.png | brightness factor=1.75
2025-08-29 12:56:21 | eharmony | phishing | T55_0.png | T55_0_aug7.png | blur kernel=7
2025-08-29 12:56:21 | eharmony | phishing | T55_0.png | T55_0_aug8.png | noise std=0.048
2025-08-29 12:56:21 | eharmony | phishing | T55_0.png | T55_0_aug9.png | blur kernel=11
2025-08-29 12:56:22 | eharmony | phishing | T55_0.png | T55_0_aug10.png | blur kernel=7
2025-08-29 12:56:22 | eharmony | phishing | T55_0.png | T55_0_aug11.png | blur kernel=7
2025-08-29 12:56:22 | eharmony | phishing | T55_0.png | T55_0_aug12.png | shift translate=0.06
2025-08-29 12:56:22 | eharmony | phishing | T55_0.png | T55_0_aug13.png | blur kernel=9
2025-08-29 12:56:22 | eharmony | phishing | T55_0.png | T55_0_aug14.png | blur kernel=9
2025-08-29 12:56:22 | eharmony | phishing | T55_0.png | T55_0_aug15.png | noise std=0.038
2025-08-29 12:56:23 | eharmony | phishing | T55_0.png | T55_0_aug16.png | brightness factor=1.45
2025-08-29 12:56:23 | eharmony | phishing | T55_0.png | T55_0_aug17.png | noise std=0.029
2025-08-29 12:56:23 | eharmony | phishing | T55_0.png | T55_0_aug18.png | shift translate=0.14
2025-08-29 12:56:23 | eharmony | phishing | T55_0.png | T55_0_aug19.png | shift translate=0.14
2025-08-29 12:56:23 | eharmony | phishing | T55_0.png | T55_0_aug20.png | noise std=0.033
2025-08-29 12:56:23 | eharmony | phishing | T55_0.png | T55_0_aug21.png | shift translate=0.05
2025-08-29 12:56:24 | eharmony | phishing | T55_0.png | T55_0_aug22.png | brightness factor=1.13
2025-08-29 12:56:24 | eharmony | phishing | T55_0.png | T55_0_aug23.png | shift translate=0.08
2025-08-29 12:56:24 | eharmony | phishing | T55_0.png | T55_0_aug24.png | blur kernel=11
2025-08-29 12:56:24 | htb | phishing | T70_0.png | T70_0_aug1.png | blur kernel=5
2025-08-29 12:56:24 | htb | phishing | T70_0.png | T70_0_aug2.png | noise std=0.032
2025-08-29 12:56:25 | htb | phishing | T70_0.png | T70_0_aug3.png | noise std=0.036
2025-08-29 12:56:25 | htb | phishing | T70_0.png | T70_0_aug4.png | noise std=0.042
2025-08-29 12:56:25 | htb | phishing | T70_0.png | T70_0_aug5.png | shift translate=0.07
